# ahrs_csv source=esp32-c3 algo=vqf-c accel_unit=g gyro_unit=rad/s frame=hand bias_subtracted=1 nominal_fs=100
t_us,gx,gy,gz,ax,ay,az,qw,qx,qy,qz
31626240,0.0006240532,0.002735969,0.0007314812,0.046997,0.030029,1.0242,0.9968694,0.02014164,-0.01474772,0.07502135
31639171,0.0004908964,0.005665446,0.001530429,0.044861,0.031189,1.0222,0.9968691,0.02014779,-0.01472628,0.07502787
31652019,0.004485637,0.01472019,0.002329377,0.046082,0.029846,1.0222,0.9968688,0.02017029,-0.01465835,0.07503957
31664681,0.003819846,0.02204389,0.005791487,0.042908,0.033386,1.0295,0.9968677,0.02018635,-0.01455458,0.07506923
31677358,0.002088793,0.01472019,0.00978623,0.044006,0.029724,1.0272,0.9968649,0.02019614,-0.01448843,0.07511794
31689946,0.002355106,0.01179072,0.02403414,0.043396,0.034546,1.0249,0.9968564,0.02020723,-0.01443826,0.0752374
31702440,0.002088793,-0.02469459,0.1488032,0.039734,0.025757,1.0209,0.996798,0.02022158,-0.01458269,0.07597499
31714942,-0.0004412085,-0.02536038,0.160388,0.041138,0.036011,1.0227,0.9967349,0.02022259,-0.01473261,0.07677007
31727736,0.004086159,-0.02615933,0.1808943,0.039307,0.02478,1.024,0.9966626,0.02024482,-0.01488685,0.07766751
31740024,0.001023531,-0.02615933,0.1627848,0.046204,0.023132,1.0245,0.9965969,0.02025295,-0.01504046,0.07847443
31752690,0.003420375,-0.006052463,0.108989,0.048828,0.038025,1.0253,0.9965532,0.02026901,-0.01508756,0.07901547
31765197,0.004751951,-0.01364247,0.1329574,0.041138,0.029114,1.0319,0.9964988,0.02029279,-0.01517444,0.07967523
31777783,0.003020898,-0.01803669,0.1357538,0.051697,0.026001,1.0203,0.9964427,0.02030934,-0.01528426,0.08034831
31790366,0.0006240532,-0.009914046,0.10819,0.045654,0.016174,1.0209,0.9963982,0.02031261,-0.01535183,0.08088469
31802945,0.003553532,-0.007783518,0.08581948,0.058472,0.052124,1.0219,0.9963624,0.02033118,-0.01540545,0.08131005
31815712,0.001289845,-0.01084615,0.0647805,0.060486,0.037354,1.0206,0.996335,0.02034133,-0.01547325,0.0816301
31828123,-0.0001748949,-0.001924563,0.03442047,0.051208,0.031433,1.0256,0.9963207,0.02034289,-0.01549429,0.08179969
31841061,-0.0005743727,0.0007385979,0.02536572,0.042236,0.025696,1.0253,0.9963104,0.02034199,-0.01550141,0.08192442
31853997,0.001556158,-0.001525089,0.02696362,0.049744,0.031616,1.0233,0.996299,0.02035237,-0.01551915,0.08205704
31866681,0.001156688,7.280754e-05,0.01710992,0.046997,0.031799,1.0253,0.9962918,0.02036078,-0.01552815,0.08214072
31879424,0.001023531,0.001670704,0.01870782,0.045654,0.03064,1.0226,0.996284,0.02036765,-0.01552948,0.08223251
31891918,-0.0005743727,-0.002457196,0.01564518,0.046509,0.03125,1.0246,0.9962775,0.0203684,-0.01555176,0.08230849
31904698,-0.001506474,-0.003122985,0.0159115,0.047119,0.031128,1.0223,0.9962707,0.02036467,-0.01557782,0.08238567
31917438,-0.0004412085,-0.005786147,0.01937361,0.045898,0.030823,1.0275,0.9962623,0.02036697,-0.01561712,0.08247991
31930364,0.0004908964,-0.007384043,0.02523256,0.049866,0.030701,1.0224,0.9962511,0.02037403,-0.01566464,0.08260323
31943220,0.00075721,0.002469652,0.008454649,0.049255,0.031616,1.024,0.9962477,0.02037957,-0.01566135,0.08264402
31955808,0.0008903667,0.003002285,0.0035278,0.047607,0.033875,1.024,0.9962463,0.02038584,-0.01565491,0.08266034
31968388,0.003420375,0.003135443,0.001264114,0.045959,0.031921,1.0246,0.9962456,0.02040478,-0.0156466,0.08266559
31981064,0.001689315,0.0008717561,0.000864638,0.046082,0.032654,1.0271,0.996245,0.02041598,-0.01565027,0.08266848
31993818,-0.0001748949,-0.00219088,0.000465164,0.046082,0.030396,1.0222,0.9962447,0.02041912,-0.01566997,0.08266892
32006756,-0.0008406863,-0.004055092,0.0001988485,0.048462,0.031372,1.0266,0.9962443,0.02041963,-0.01569926,0.08266781
32019865,-0.002305426,-6.035063e-05,0.0005983226,0.047058,0.030701,1.0254,0.9962442,0.02041108,-0.01570936,0.08266897
32032973,0.0002245754,-0.005253514,0.0003320072,0.047058,0.029785,1.0244,0.9962436,0.02041722,-0.01574432,0.08266849
32045987,0.0004908964,-0.002057722,-6.746687e-05,0.050171,0.029907,1.0232,0.9962433,0.02042329,-0.01576326,0.08266636
32059092,9.141862e-05,0.002869127,-0.0004669409,0.04834,0.029663,1.0223,0.9962437,0.02042526,-0.01575786,0.08266272
32072030,-0.0005743727,0.003668075,6.568991e-05,0.045593,0.03186,1.0242,0.9962439,0.02042346,-0.01574887,0.08266177
32084963,0.001023531,7.280754e-05,-0.0007332582,0.047424,0.031494,1.0269,0.9962441,0.02043109,-0.01575709,0.08265659
32097981,0.001423001,0.002203336,-0.0004669409,0.045837,0.031372,1.0255,0.9962443,0.02043972,-0.0157546,0.082653
32110693,0.0004908964,-6.035063e-05,0.000864638,0.047852,0.031982,1.0234,0.9962437,0.02044446,-0.01576396,0.08265572
32123690,-0.003370687,-0.007783518,0.0003320072,0.050049,0.031311,1.0201,0.9962432,0.02043312,-0.01581338,0.0826547
32136604,-0.002438582,-0.01031352,0.0001988485,0.044678,0.029724,1.0234,0.9962425,0.0204274,-0.01587506,0.08265285
32149450,-0.002172265,-0.01124563,-0.0004669409,0.045959,0.030151,1.0236,0.996242,0.02042336,-0.01594125,0.08264761
32162387,-0.01162649,-0.05092673,-0.001399048,0.049744,0.028442,1.0212,0.9962397,0.02038859,-0.01620895,0.08263291
32175226,-0.007232271,-0.03055355,-0.002331154,0.053711,0.030518,1.0193,0.9962388,0.02036728,-0.01637333,0.08261599
32188161,0.006749325,0.03842233,0.0007314812,0.042297,0.033875,1.0303,0.9962409,0.02038679,-0.01618873,0.08262251
32200914,-0.0008406863,0.004333865,0.002196219,0.054321,0.029175,1.0164,0.9962403,0.02038238,-0.01617725,0.08263224
32213860,-0.001107,-0.001258773,0.0005983226,0.049194,0.030029,1.0241,0.99624,0.020379,-0.01619364,0.08263341
32226258,-4.173815e-05,-0.001391931,0.000465164,0.047302,0.030762,1.0273,0.9962397,0.02038091,-0.01621032,0.08263399
32239293,-0.0005743727,-0.001791405,0.001130955,0.048218,0.028931,1.0278,0.9962391,0.02038019,-0.01622932,0.08263782
32252303,-4.173815e-05,-0.003122985,0.0001988485,0.047852,0.029419,1.0242,0.9962387,0.02038265,-0.01625467,0.08263691
32265411,0.0004908964,7.280754e-05,-0.0002006255,0.04657,0.03302,1.0278,0.9962386,0.02038638,-0.01626389,0.08263437
32278342,9.141862e-05,-0.002989828,0.0007314812,0.048645,0.033997,1.0245,0.9962381,0.02038926,-0.01628865,0.08263614
32291365,-0.0001748949,-0.001525089,0.0005983226,0.049561,0.032104,1.0244,0.9962377,0.02039016,-0.01630626,0.08263736
32304472,-0.0003080517,-0.001125615,0.0009977967,0.048706,0.032471,1.0275,0.9962372,0.02039015,-0.01632202,0.08264063
32317714,-0.0001748949,-0.0008592987,0.0003320072,0.0495,0.030334,1.0218,0.9962369,0.02039068,-0.01633639,0.08264063
32330596,-0.0001748949,0.0002059657,0.001663588,0.048218,0.031189,1.0234,0.9962361,0.02039059,-0.01634563,0.08264733
32343699,0.0003577396,-0.0009924565,0.0005983226,0.047791,0.032349,1.0269,0.9962358,0.02039365,-0.01636056,0.08264867
32356720,0.001689315,7.280754e-05,0.001530429,0.049988,0.029419,1.0231,0.9962349,0.02040277,-0.01636977,0.08265488
32369570,9.141862e-05,-6.035063e-05,0.001130955,0.049072,0.030945,1.0248,0.9962343,0.02040393,-0.01638032,0.08265895
32382580,0.0004908964,-0.001525089,0.0009977967,0.048218,0.029419,1.0252,0.9962337,0.02040762,-0.01639803,0.08266224
32395610,0.00075721,-0.001924563,0.0001988485,0.04718,0.032043,1.0245,0.9962333,0.02041278,-0.01641758,0.08266155
32408366,0.0004908964,-0.001258773,6.568991e-05,0.048584,0.030212,1.0258,0.9962331,0.02041628,-0.01643394,0.08266022
32421388,-0.0004412085,-0.001125615,-0.0004669409,0.049866,0.029419,1.0236,0.9962332,0.02041505,-0.01645001,0.0826562
32434498,0.0002245754,-0.001391931,0.0005983226,0.04895,0.029724,1.0263,0.9962328,0.02041707,-0.0164673,0.08265749
32447487,0.0004908964,-0.0005929829,0.0001988485,0.047119,0.032166,1.0249,0.9962326,0.02042005,-0.01648051,0.08265693
32460450,-0.0007075295,0.001004914,0.0005983226,0.049011,0.030457,1.0249,0.9962324,0.0204163,-0.01648633,0.0826584
32473288,0.00075721,0.0008717561,-6.746687e-05,0.047119,0.029907,1.0239,0.9962323,0.02041988,-0.01649217,0.08265668
32486222,0.001822479,-0.0008592987,-0.0006000996,0.048462,0.028625,1.0258,0.9962324,0.02042944,-0.01650619,0.08265221
32499335,0.0008903667,-0.001391931,-0.0002006255,0.049011,0.02948,1.0247,0.9962322,0.02043446,-0.01652332,0.08264961
32512351,-0.0008406863,-0.001391931,0.000465164,0.047119,0.030518,1.0229,0.9962319,0.02043072,-0.01654127,0.08265018
32525362,-0.0001748949,-0.0008592987,-0.0004669409,0.048523,0.030518,1.0264,0.9962319,0.02043007,-0.01655623,0.08264622
32538695,9.141862e-05,-0.001258773,0.000465164,0.048218,0.031006,1.0285,0.9962317,0.02043076,-0.0165732,0.08264688
32551493,0.0008903667,-0.000726141,-0.0009995736,0.046631,0.029053,1.027,0.9962319,0.02043527,-0.01658705,0.08264038
32564512,0.0003577396,-0.001258773,-0.0002006255,0.049194,0.029846,1.0237,0.9962318,0.02043719,-0.01660389,0.08263775
32577699,9.141862e-05,-0.0005929829,0.000465164,0.047302,0.03064,1.0206,0.9962314,0.02043738,-0.01661762,0.08263848
32590546,0.001423001,-0.000726141,0.000465164,0.049133,0.030273,1.0225,0.9962311,0.02044419,-0.01663149,0.08263933
32603399,0.0003577396,-0.0004598247,0.0009977967,0.046753,0.02887,1.0256,0.9962305,0.02044545,-0.01664456,0.08264276
32616421,-4.173815e-05,-0.001658247,0.001130955,0.0495,0.029419,1.025,0.9962298,0.02044512,-0.01666381,0.08264668
32629180,0.0002245754,-0.001525089,-0.0008664168,0.050049,0.029053,1.025,0.9962301,0.02044615,-0.01668211,0.08264072
32642197,-0.0003080517,-6.035063e-05,-0.0003337841,0.048828,0.030945,1.024,0.9962301,0.0204438,-0.01669344,0.0826375
32655209,-0.000973843,-0.001391931,6.568991e-05,0.046875,0.030823,1.0266,0.9962301,0.02043858,-0.01671176,0.0826361
32668149,-0.0001748949,-0.0005929829,-0.0003337841,0.047913,0.030762,1.0256,0.9962301,0.02043697,-0.01672576,0.08263285
32681434,-0.0004412085,-0.0005929829,0.0009977967,0.048523,0.031433,1.0222,0.9962297,0.02043387,-0.01674002,0.08263621
32694695,-0.0001748949,-0.001258773,0.0003320072,0.050781,0.030396,1.0269,0.9962294,0.02043235,-0.01675745,0.08263621
32707736,-0.0008406863,-0.0008592987,0.0003320072,0.047729,0.030396,1.0275,0.9962292,0.0204273,-0.01677322,0.0826362
32720736,0.0006240532,-0.0005929829,6.568991e-05,0.04895,0.030762,1.0266,0.9962291,0.02042938,-0.01678706,0.08263501
32733766,0.0003577396,0.0002059657,6.568991e-05,0.046875,0.030029,1.0236,0.9962289,0.02042973,-0.01679706,0.08263388
32746790,9.141862e-05,-0.0005929829,0.000465164,0.047852,0.02948,1.0273,0.9962287,0.02042899,-0.01681121,0.08263464
32759718,0.0008903667,-0.0004598247,0.002462536,0.047913,0.031189,1.0234,0.9962275,0.02043193,-0.01682459,0.08264543
32772744,0.001156688,-0.001658247,0.0007314812,0.048401,0.028625,1.0256,0.9962269,0.02043676,-0.01684368,0.08264752
32785681,0.0003577396,-0.0008592987,0.000864638,0.048096,0.028625,1.0214,0.9962264,0.02043719,-0.01685916,0.08265025
32798691,0.0002245754,-0.0001935083,-0.0004669409,0.048523,0.031738,1.0262,0.9962266,0.02043672,-0.01687127,0.08264644
32811891,9.141862e-05,-0.001658247,0.001130955,0.049377,0.031555,1.0252,0.9962259,0.020436,-0.01689092,0.08265042
32824689,0.001289845,-0.0008592987,0.0003320072,0.047791,0.030457,1.0274,0.9962255,0.02044093,-0.01690603,0.0826506
32837581,0.001423001,-0.001525089,0.000864638,0.049683,0.029541,1.0242,0.9962248,0.02044669,-0.01692449,0.08265339
32850427,-0.000973843,-0.0008592987,-0.0006000996,0.049133,0.028992,1.024,0.9962251,0.02044028,-0.01694051,0.08264873
32863530,0.0004908964,-0.001658247,0.001530429,0.047546,0.030334,1.024,0.9962242,0.02044125,-0.01696015,0.08265475
32876373,0.001023531,7.280754e-05,-0.0008664168,0.049377,0.028076,1.0229,0.9962245,0.02044428,-0.01697073,0.08264906
32889396,0.001023531,-6.035063e-05,-6.746687e-05,0.04718,0.029907,1.0249,0.9962244,0.02044722,-0.01698208,0.08264732
32902413,0.002088793,-0.002057722,6.568991e-05,0.050476,0.032043,1.0219,0.9962239,0.02045622,-0.01700298,0.08264615
32915336,0.0006240532,-0.0003266665,0.0005983226,0.049194,0.030273,1.0246,0.9962236,0.0204571,-0.01701595,0.08264766
32928365,-0.001506474,-0.001258773,0.0001988485,0.048096,0.029358,1.0263,0.9962235,0.02044773,-0.01703443,0.08264692
32941391,0.001955636,7.280754e-05,0.001530429,0.047913,0.030518,1.024,0.9962227,0.02045487,-0.017045,0.08265322
32953965,0.00075721,-0.0004598247,0.0009977967,0.048767,0.028015,1.026,0.9962221,0.02045625,-0.01705868,0.08265677
32966822,0.001023531,-6.035063e-05,-6.746687e-05,0.047852,0.03009,1.0222,0.996222,0.0204588,-0.01707017,0.08265503
32979706,9.141862e-05,-6.035063e-05,0.0009977967,0.047119,0.029846,1.0234,0.9962215,0.02045655,-0.01708217,0.08265854
32992773,-0.000973843,-0.000726141,-6.746687e-05,0.047668,0.032715,1.0295,0.9962215,0.0204493,-0.01709782,0.08265658
33005789,0.0008903667,-0.0005929829,0.0003320072,0.04895,0.031067,1.0251,0.9962212,0.02045119,-0.01711208,0.08265679
33018810,-0.0001748949,-0.0003266665,0.000465164,0.048828,0.032288,1.0242,0.9962211,0.02044762,-0.01712549,0.08265759
33031920,-0.0005743727,-0.0003266665,-0.0003337841,0.049988,0.031189,1.0267,0.9962212,0.02044207,-0.017139,0.08265439
33045016,0.0008903667,-0.0005929829,-0.0006000996,0.048462,0.030701,1.0233,0.9962213,0.02044392,-0.01715323,0.08264996
33058215,0.00075721,-0.0009924565,0.001130955,0.049316,0.031006,1.0237,0.9962206,0.02044505,-0.0171697,0.0826541
33070890,0.00075721,-0.0003266665,-0.001132732,0.050537,0.029724,1.0238,0.9962209,0.02044606,-0.01718265,0.08264703
33083818,-0.0003080517,-0.0004598247,0.0007314812,0.049866,0.030212,1.0209,0.9962206,0.0204416,-0.01719693,0.08264914
33096934,0.001023531,-0.001258773,0.000465164,0.04834,0.031494,1.0247,0.9962202,0.02044407,-0.01721463,0.08264996
33109675,0.001023531,-0.0005929829,6.568991e-05,0.048706,0.030457,1.0237,0.9962201,0.02044625,-0.017229,0.08264887
33122531,-0.0004412085,7.280754e-05,0.000465164,0.049438,0.028748,1.0252,0.9962199,0.02044077,-0.01724072,0.08264971
33135554,-0.0003080517,-6.035063e-05,-0.001798523,0.050293,0.030823,1.0231,0.9962206,0.02043613,-0.01725284,0.08263928
33148751,0.0008903667,-0.0004598247,0.0009977967,0.04834,0.029419,1.0208,0.9962201,0.02043734,-0.01726677,0.08264282
33161766,0.0006240532,-0.000726141,0.0003320072,0.049805,0.029846,1.0239,0.9962197,0.02043732,-0.01728209,0.082643
33174679,-0.0001748949,-0.0003266665,0.001397271,0.049561,0.028442,1.0239,0.9962191,0.02043301,-0.01729588,0.08264846
33187715,-0.0007075295,-0.001525089,0.0001988485,0.047546,0.028503,1.0239,0.996219,0.02042657,-0.01731577,0.0826478
33200694,0.0008903667,-0.001525089,0.0007314812,0.047241,0.031311,1.0236,0.9962185,0.02042798,-0.01733506,0.08264992
33213691,0.0006240532,-0.0004598247,0.0003320072,0.049011,0.030212,1.0223,0.9962182,0.02042761,-0.01734912,0.08265013
33226782,0.0008903667,-0.001658247,0.001264114,0.047913,0.029907,1.0216,0.9962175,0.02042892,-0.01736914,0.08265489
33239708,-0.000973843,-0.0005929829,0.0001988485,0.047363,0.028625,1.0213,0.9962174,0.02042054,-0.01738453,0.08265431
33252813,0.00075721,-0.0008592987,0.0009977967,0.050415,0.031555,1.0227,0.9962168,0.02042077,-0.01740062,0.08265782
33265745,0.0004908964,-0.0003266665,-0.0003337841,0.049072,0.028442,1.0272,0.9962168,0.0204195,-0.01741404,0.08265473
33278859,-0.0001748949,-0.001791405,0.000465164,0.04834,0.031006,1.0248,0.9962165,0.02041541,-0.01743514,0.08265541
33291783,-0.0008406863,-0.0009924565,0.001264114,0.047791,0.02887,1.0234,0.996216,0.02040754,-0.01745262,0.08266012
33304710,-0.0003080517,-6.035063e-05,-0.0003337841,0.048706,0.027771,1.0239,0.9962161,0.02040202,-0.01746508,0.08265698
33317997,-0.0008406863,7.280754e-05,-0.0002006255,0.050598,0.028015,1.0251,0.9962164,0.0203937,-0.01747714,0.08265448
33331112,-0.0001748949,-0.0004598247,-6.746687e-05,0.049255,0.030212,1.0244,0.9962163,0.02038884,-0.0174916,0.08265265
33344298,-0.0005743727,-0.0001935083,-0.0004669409,0.049072,0.031372,1.0233,0.9962165,0.02038186,-0.01750488,0.08264882
33357583,-4.173815e-05,-0.001125615,0.000465164,0.047791,0.030151,1.0287,0.9962162,0.0203778,-0.01752269,0.08264962
33370502,-0.0001748949,-0.0004598247,-0.0003337841,0.047241,0.029602,1.0225,0.9962164,0.02037281,-0.01753715,0.08264645
33383791,0.0004908964,-0.000726141,0.001397271,0.04895,0.031555,1.0226,0.9962157,0.02037104,-0.01755285,0.08265196
33396688,0.0002245754,-0.001258773,0.001530429,0.048889,0.029907,1.0216,0.9962149,0.02036811,-0.01757132,0.08265804
33409567,0.001423001,-0.001258773,0.0009977967,0.049072,0.029907,1.0242,0.9962142,0.02037115,-0.01758925,0.08266158
33422503,0.00075721,-6.035063e-05,0.0003320072,0.047852,0.029663,1.0252,0.996214,0.02037038,-0.01760143,0.08266187
33435338,-0.001772791,-0.0004598247,6.568991e-05,0.046936,0.029724,1.024,0.9962141,0.02035715,-0.01761662,0.08266059
33448363,-4.173815e-05,-0.001658247,0.000864638,0.048645,0.030334,1.0241,0.9962136,0.02035292,-0.01763714,0.08266329
33461389,0.0006240532,-0.0009924565,0.0003320072,0.049133,0.029236,1.0253,0.9962133,0.02035172,-0.01765401,0.0826635
33474405,-0.0003080517,-0.000726141,0.000864638,0.048157,0.03009,1.0272,0.9962129,0.02034567,-0.01767,0.08266628
33487078,-0.000973843,0.0006054398,0.0009977967,0.047913,0.031616,1.0258,0.9962126,0.02033569,-0.01767965,0.0826698
33499997,0.0003577396,-0.001258773,6.568991e-05,0.049988,0.030457,1.0227,0.9962124,0.02033315,-0.01769794,0.08266862
33513029,-0.0008406863,0.0006054398,0.0009977967,0.047668,0.032043,1.0262,0.9962122,0.02032377,-0.01770755,0.08267217
33526140,-0.0008406863,-0.0001935083,0.000465164,0.047791,0.028931,1.0258,0.9962121,0.02031472,-0.01772108,0.08267298
33539246,-4.173815e-05,-0.000726141,-0.0009995736,0.046204,0.03064,1.0225,0.9962124,0.02030995,-0.01773678,0.0826665
33552268,0.0003577396,0.001670704,0.0003320072,0.047485,0.030273,1.0242,0.9962124,0.02030602,-0.01774049,0.08266695
33565195,0.001689315,0.00127123,-6.746687e-05,0.04834,0.030701,1.0226,0.9962124,0.02030887,-0.0177456,0.08266548
33577862,0.0004908964,0.0004722816,0.000465164,0.049316,0.030518,1.0247,0.9962122,0.02030601,-0.01775522,0.08266647
33590804,-0.0004412085,-0.0003266665,-0.0008664168,0.047852,0.028564,1.0222,0.9962126,0.02029891,-0.01776908,0.08266068
33604083,-0.0005743727,0.0003391234,-0.0003337841,0.046753,0.029785,1.0231,0.9962128,0.02029078,-0.01777972,0.08265758
33617276,-0.0005743727,0.0008717561,-6.746687e-05,0.049438,0.030212,1.0242,0.996213,0.02028235,-0.01778774,0.08265588
33630390,-0.0004412085,-0.0004598247,-0.0008664168,0.048279,0.028198,1.0291,0.9962133,0.02027517,-0.01780224,0.08265007
33643689,-0.0001748949,-0.0004598247,-0.0004669409,0.047974,0.031433,1.0262,0.9962135,0.02026921,-0.01781666,0.08264627
33656942,-4.173815e-05,-6.035063e-05,-6.746687e-05,0.047241,0.029663,1.0242,0.9962136,0.02026369,-0.01782907,0.08264451
33670228,9.141862e-05,-0.001258773,0.0003320072,0.047913,0.029907,1.0206,0.9962133,0.02025924,-0.01784743,0.08264465
33683242,-4.173815e-05,-0.001791405,0.000465164,0.04895,0.030273,1.025,0.9962129,0.02025429,-0.01786851,0.08264537
33696085,0.001023531,0.0007385979,-0.001399048,0.047363,0.03241,1.0231,0.9962135,0.02025374,-0.01787636,0.08263718
33708927,0.002621427,0.0003391234,6.568991e-05,0.057617,0.031555,1.0284,0.9962133,0.02026115,-0.01788571,0.08263636
33721864,-0.000973843,0.002469652,0.000864638,0.045288,0.028809,1.0217,0.9962133,0.02024967,-0.01788605,0.08263944
33734707,0.001556158,-0.001658247,0.0007314812,0.048035,0.03302,1.0292,0.9962127,0.02025247,-0.0179059,0.08264165
33747464,-0.001373317,-0.0004598247,0.001130955,0.050415,0.029419,1.0218,0.9962123,0.02024012,-0.01792102,0.08264571
33760482,-0.0003080517,-0.000726141,6.568991e-05,0.0495,0.028748,1.0253,0.9962122,0.02023324,-0.01793693,0.08264454
33773420,-4.173815e-05,0.0006054398,0.001663588,0.048523,0.031006,1.0226,0.9962116,0.02022695,-0.01794626,0.08265147
33786440,0.00075721,0.0002059657,0.001397271,0.047974,0.029968,1.0205,0.996211,0.02022479,-0.01795724,0.08265714
33799111,0.001156688,-0.0003266665,0.002063062,0.048584,0.030579,1.0248,0.99621,0.02022474,-0.01797076,0.08266608
33811869,0.0003577396,0.0002059657,0.001130955,0.047302,0.030884,1.0247,0.9962095,0.02022055,-0.01798187,0.08267037
33824798,0.001156688,-0.0001935083,0.001130955,0.047302,0.031738,1.0217,0.996209,0.02022046,-0.01799462,0.0826747
33837555,0.001289845,-0.0008592987,-0.0003337841,0.048706,0.031677,1.0266,0.9962089,0.02022143,-0.01801049,0.08267166
33850692,0.002355106,0.0006054398,0.0005983226,0.048096,0.030273,1.0283,0.9962085,0.02022698,-0.01801871,0.08267352
33863687,0.0002245754,0.0007385979,-0.001132732,0.048584,0.031189,1.0259,0.996209,0.02022199,-0.01802695,0.08266658
33876540,0.0002245754,7.280754e-05,-0.0002006255,0.048584,0.030518,1.0252,0.9962091,0.02021717,-0.01803861,0.08266421
33889677,0.0002245754,-0.0004598247,-0.0003337841,0.049133,0.030518,1.0243,0.9962092,0.02021254,-0.01805293,0.08266113
33902836,0.0008903667,-0.0004598247,0.0009977967,0.048462,0.029358,1.0211,0.9962087,0.02021107,-0.0180671,0.08266475
